job_company,job_education,job_industry,job_listed,job_location,job_name       ,job_persons,job_salary,job_time ,job_year
信服众举       ,本科           ,计算机软件       ,          ,北京 海淀区 上地   ,JAVA           ,20-99人     ,11k-17k   ,发布于昨天    ,3-5年
北京瑞友科技     ,大专           ,计算机软件       ,不需要融资     ,北京 朝阳区 三元桥  ,Java           ,1000-9999人 ,9k-14k    ,发布于10:23 ,5-10年
支付宝        ,本科           ,移动互联网       ,B轮        ,北京 朝阳区 朝外   ,Java专家/高级专家    ,10000人以上   ,25k-50k   ,发布于02月18日,5-10年
网讯达        ,本科           ,互联网         ,未融资       ,北京          ,Java工程师        ,100-499人   ,15k-30k   ,发布于02月25日,3-5年
超星集团       ,本科           ,在线教育        ,不需要融资     ,北京 海淀区 上地   ,Java           ,1000-9999人 ,13k-23k   ,发布于昨天    ,3-5年
卓梦芸创       ,本科           ,计算机软件       ,不需要融资     ,北京 朝阳区 呼家楼  ,Java           ,100-499人   ,10k-11k   ,发布于02月14日,1-3年
中科院自动化所    ,本科           ,其他行业        ,不需要融资     ,北京 海淀区 中关村  ,Java工程师        ,1000-9999人 ,10k-20k   ,发布于02月21日,3-5年
猿辅导        ,本科           ,在线教育        ,D轮及以上     ,北京 朝阳区 望京   ,高级Java开发       ,1000-9999人 ,25k-26k   ,发布于昨天    ,1-3年
同程艺龙       ,大专           ,互联网         ,已上市       ,北京 朝阳区 酒仙桥  ,JAVA工程师        ,1000-9999人 ,30k-60k   ,发布于02月19日,5-10年
团车网        ,大专           ,O2O         ,已上市       ,北京 海淀区 公主坟  ,JAVA           ,500-999人   ,15k-25k   ,发布于昨天    ,3-5年
中软国际       ,本科           ,计算机软件       ,已上市       ,北京          ,Java开发         ,10000人以上   ,11k-20k   ,发布于02月20日,3-5年
软通动力集团     ,本科           ,移动互联网       ,不需要融资     ,北京 西城区 金融街  ,Java开发         ,10000人以上   ,12k-16k   ,发布于15:28 ,3-5年
一龄博士俱乐部    ,本科           ,医疗健康        ,不需要融资     ,北京 通州区 张家湾  ,Java           ,1000-9999人 ,12k-14k   ,发布于昨天    ,3-5年
合力亿捷       ,大专           ,计算机软件       ,已上市       ,北京 海淀区 魏公村  ,Java           ,500-999人   ,10k-14k   ,发布于02月22日,3-5年
兆圆有限公司     ,本科           ,电子商务        ,          ,北京 朝阳区 高碑店  ,java工程师        ,20-99人     ,13k-20k   ,发布于02月14日,3-5年
达达-京东到家    ,本科           ,O2O         ,D轮及以上     ,北京 大兴区 亦庄   ,Java           ,1000-9999人 ,15k-30k   ,发布于02月22日,3-5年
神州数码       ,本科           ,计算机软件       ,已上市       ,北京 海淀区 上地   ,Java开发         ,10000人以上   ,10k-11k   ,发布于02月14日,3-5年
华科众合科技有限公司 ,本科           ,计算机软件       ,未融资       ,北京 海淀区 西三旗  ,Java           ,100-499人   ,11k-18k   ,发布于13:50 ,3-5年
京北方        ,本科           ,计算机软件       ,D轮及以上     ,北京 朝阳区 十里堡  ,Java开发工程师      ,10000人以上   ,11k-16k   ,发布于02月21日,3-5年
好医生        ,本科           ,医疗健康        ,不需要融资     ,北京 西城区 马甸   ,Java           ,100-499人   ,12k-13k   ,发布于02月19日,经验不限
宇信科技       ,本科           ,互联网金融       ,不需要融资     ,北京 海淀区 上地   ,JAVA           ,1000-9999人 ,10k-20k   ,发布于02月21日,3-5年
跟谁学        ,本科           ,互联网         ,A轮        ,北京 海淀区 上地   ,Java研发工程师      ,1000-9999人 ,15k-30k   ,发布于02月18日,3-5年
快医CareLink ,大专           ,互联网         ,未融资       ,北京 海淀区 牡丹园  ,java           ,100-499人   ,11k-20k   ,发布于昨天    ,3-5年
有为互动       ,本科           ,广告营销        ,天使轮       ,北京 朝阳区 常营   ,java           ,0-20人      ,8k-15k    ,发布于02月26日,1-3年
软云物联       ,本科           ,智能硬件        ,未融资       ,北京 丰台区 科技园区 ,Java           ,0-20人      ,7k-10k    ,发布于02月25日,3-5年
中国民生银行     ,本科           ,银行          ,不需要融资     ,北京 顺义区 马坡   ,Java架构师        ,10000人以上   ,20k-40k   ,发布于09:40 ,5-10年
互连众信       ,本科           ,互联网金融       ,C轮        ,北京 朝阳区 团结湖  ,高级java开发工程师    ,1000-9999人 ,18k-30k   ,发布于02月20日,5-10年
维普软件开发（深...,大专           ,计算机软件       ,天使轮       ,北京 朝阳区 望京   ,Java           ,100-499人   ,10k-15k   ,发布于02月22日,3-5年
软通动力信息技术集团 ,大专           ,计算机软件       ,不需要融资     ,北京 丰台区 六里桥  ,java软件工程师      ,10000人以上   ,15k-20k   ,发布于02月25日,5-10年
畅捷通        ,本科           ,互联网         ,不需要融资     ,北京 海淀区 西北旺  ,Java工程师        ,1000-9999人 ,15k-30k   ,发布于02月19日,3-5年
文思海辉       ,本科           ,计算机软件       ,已上市       ,北京 朝阳区 小营   ,Java开发         ,10000人以上   ,12k-16k   ,发布于02月26日,3-5年
方正电子       ,本科           ,互联网         ,已上市       ,北京 海淀区 上地   ,Java高级开发工程师    ,10000人以上   ,9k-18k    ,发布于昨天    ,经验不限
支付宝        ,本科           ,移动互联网       ,B轮        ,北京 朝阳区 朝外   ,java高级工程师      ,10000人以上   ,25k-40k   ,发布于02月23日,1-3年
博彦科技       ,本科           ,计算机软件       ,已上市       ,北京 海淀区 马连洼  ,JAVA后端工程师      ,10000人以上   ,20k-35k   ,发布于昨天    ,5-10年
软通动力       ,本科           ,计算机软件       ,已上市       ,北京 海淀区 马连洼  ,Java开发工程师      ,10000人以上   ,12k-16k   ,发布于昨天    ,3-5年
用友网络       ,本科           ,互联网         ,已上市       ,北京 海淀区 西北旺  ,Java           ,10000人以上   ,20k-30k   ,发布于02月22日,3-5年
京北方        ,本科           ,计算机软件       ,D轮及以上     ,北京          ,Java开发工程师      ,10000人以上   ,14k-19k   ,发布于02月25日,5-10年
熊猫星厨       ,本科           ,生活服务        ,C轮        ,北京 朝阳区 酒仙桥  ,Java           ,500-999人   ,10k-14k   ,发布于02月19日,3-5年
阿里巴巴集团     ,本科           ,互联网         ,已上市       ,北京 海淀区 上地   ,Java高级工程师      ,10000人以上   ,25k-50k   ,发布于02月25日,3-5年
中科软科技      ,本科           ,互联网金融       ,不需要融资     ,北京 海淀区 四季青  ,java软件工程师      ,10000人以上   ,9k-14k    ,发布于昨天    ,1-3年
BOE        ,本科           ,计算机软件       ,已上市       ,北京 大兴区 亦庄   ,java架构师        ,10000人以上   ,25k-40k   ,发布于02月21日,5-10年
果酷         ,本科           ,企业服务        ,B轮        ,北京 丰台区 宋家庄  ,Java技术经理       ,100-499人   ,15k-20k   ,发布于02月24日,3-5年
中科软科技      ,本科           ,计算机软件       ,已上市       ,北京 朝阳区 大望路  ,Java开发         ,10000人以上   ,6k-11k    ,发布于02月26日,经验不限
科迈通讯       ,本科           ,计算机软件       ,未融资       ,北京 西城区 西便门  ,java           ,100-499人   ,10k-14k   ,发布于02月21日,1-3年
倚天北京       ,大专           ,企业服务        ,未融资       ,北京 海淀区 魏公村  ,Java工程师        ,500-999人   ,8k-10k    ,发布于02月18日,1-3年
上海艾融软件     ,本科           ,计算机软件       ,已上市       ,北京 海淀区 西三旗  ,Java           ,500-999人   ,8k-13k    ,发布于02月19日,1-3年
中科软        ,本科           ,计算机软件       ,已上市       ,北京 西城区 新街口  ,java（初、中、高级）   ,10000人以上   ,8k-13k    ,发布于02月26日,1-3年
传智播客       ,本科           ,在线教育        ,已上市       ,北京 昌平区 西三旗  ,Java讲师(J11777) ,1000-9999人 ,30k-40k   ,发布于02月20日,3-5年
同方鼎欣       ,本科           ,计算机软件       ,已上市       ,北京 朝阳区 高碑店  ,Java开发工程师      ,1000-9999人 ,10k-13k   ,发布于昨天    ,3-5年
文思海辉       ,本科           ,计算机软件       ,已上市       ,北京 丰台区 科技园区 ,Java开发工程师      ,10000人以上   ,10k-15k   ,发布于02月18日,3-5年
北京华宇信息     ,本科           ,计算机软件       ,已上市       ,北京          ,JAVA开发工程师      ,1000-9999人 ,7k-12k    ,发布于02月26日,3-5年
布比网络       ,本科           ,移动互联网       ,A轮        ,北京 海淀区 中关村  ,高级Java         ,100-499人   ,20k-35k   ,发布于02月20日,5-10年
捷通华声       ,本科           ,互联网         ,已上市       ,北京 海淀区 上地   ,Java总监         ,100-499人   ,20k-40k   ,发布于02月25日,3-5年
马上消费金融     ,本科           ,互联网金融       ,不需要融资     ,北京 朝阳区 望京   ,Java           ,1000-9999人 ,20k-40k   ,发布于02月21日,5-10年
欧电云        ,本科           ,互联网         ,C轮        ,北京 海淀区 上地   ,Java工程师        ,100-499人   ,15k-25k   ,发布于02月26日,3-5年
成都龙观科技     ,本科           ,计算机软件       ,不需要融资     ,北京 海淀区 上地   ,java专家         ,500-999人   ,25k-50k   ,发布于02月22日,3-5年
软通动力       ,本科           ,计算机软件       ,已上市       ,北京 海淀区 上地   ,JAVA（外派到快手）    ,10000人以上   ,14k-16k   ,发布于02月26日,3-5年
恒昌         ,本科           ,互联网金融       ,不需要融资     ,北京          ,Java高级工程师      ,10000人以上   ,20k-40k   ,发布于02月20日,5-10年
权大师        ,本科           ,互联网         ,A轮        ,北京 昌平区 北七家  ,高级JAVA         ,100-499人   ,20k-28k   ,发布于昨天    ,5-10年
绿商橙        ,本科           ,互联网         ,A轮        ,北京 海淀区 上地   ,中级java         ,100-499人   ,10k-15k   ,发布于02月26日,3-5年
弘毅知行       ,本科           ,互联网         ,未融资       ,北京 朝阳区 百子湾  ,中级Java         ,100-499人   ,13k-17k   ,发布于昨天    ,3-5年
风行盛世       ,本科           ,移动互联网       ,A轮        ,北京          ,Java           ,100-499人   ,15k-20k   ,发布于02月26日,3-5年
弘毅知行       ,本科           ,互联网         ,未融资       ,北京 朝阳区 百子湾  ,中级Java         ,100-499人   ,13k-17k   ,发布于昨天    ,3-5年
博兴高科       ,本科           ,计算机软件       ,不需要融资     ,北京          ,java高级工程师      ,20-99人     ,12k-20k   ,发布于14:42 ,5-10年
金泰亚盛       ,大专           ,计算机软件       ,D轮及以上     ,北京 丰台区 世界公园 ,Java工程师        ,100-499人   ,8k-13k    ,发布于02月22日,1-3年
亿咖通        ,本科           ,互联网         ,未融资       ,北京 朝阳区 酒仙桥  ,java开发         ,1000-9999人 ,20k-35k   ,发布于15:01 ,3-5年
Boss直聘     ,本科           ,人力资源服务      ,D轮及以上     ,北京 朝阳区 太阳宫  ,Java高级工程师      ,1000-9999人 ,25k-45k   ,发布于02月14日,5-10年
联想利泰       ,本科           ,移动互联网       ,已上市       ,北京 西城区 金融街  ,java开发         ,1000-9999人 ,11k-15k   ,发布于02月25日,3-5年
新湃科技       ,本科           ,互联网         ,不需要融资     ,北京 朝阳区 望京   ,高级Java         ,100-499人   ,20k-30k   ,发布于昨天    ,3-5年
中恒国信       ,大专           ,互联网         ,          ,北京 朝阳区 团结湖  ,对日java         ,100-499人   ,6k-10k    ,发布于02月26日,1-3年
嘉域祥美       ,大专           ,医疗健康        ,未融资       ,北京 大兴区 亦庄   ,高级Java工程师      ,1000-9999人 ,20k-30k   ,发布于02月15日,5-10年
柯莱特集团      ,大专           ,计算机软件       ,已上市       ,北京 朝阳区 百子湾  ,java开发         ,1000-9999人 ,11k-16k   ,发布于02月26日,3-5年
华钦科技       ,本科           ,计算机软件       ,不需要融资     ,北京 石景山区 鲁谷  ,java开发         ,1000-9999人 ,10k-15k   ,发布于昨天    ,3-5年
宇信科技       ,本科           ,计算机软件       ,已上市       ,北京 海淀区 西三旗  ,Java开发         ,1000-9999人 ,10k-15k   ,发布于02月14日,3-5年
华晟经世       ,大专           ,培训机构        ,B轮        ,北京          ,中级JAVA         ,1000-9999人 ,10k-15k   ,发布于昨天    ,3-5年
中科软        ,本科           ,计算机软件       ,已上市       ,北京 丰台区 宋家庄  ,JAVA开发工程师      ,10000人以上   ,10k-15k   ,发布于02月15日,3-5年
alibaba    ,本科           ,电子商务        ,已上市       ,北京 朝阳区 望京   ,Java高级开发工程师（北京）,10000人以上   ,30k-60k   ,发布于02月25日,3-5年
大志天成       ,本科           ,咨询          ,已上市       ,北京 朝阳区 朝外   ,高级Java工程师      ,1000-9999人 ,18k-25k   ,发布于昨天    ,5-10年
慧博云通       ,本科           ,计算机软件       ,B轮        ,北京 西城区 月坛   ,java开发         ,1000-9999人 ,11k-20k   ,发布于13:53 ,5-10年
美团网        ,本科           ,O2O         ,已上市       ,北京 朝阳区 望京   ,资深Java工程师      ,10000人以上   ,25k-45k   ,发布于02月14日,5-10年
支付宝        ,本科           ,移动互联网       ,B轮        ,北京 朝阳区 朝外   ,java技术专家       ,10000人以上   ,35k-60k   ,发布于02月23日,3-5年
美菜网        ,本科           ,移动互联网       ,D轮及以上     ,北京 朝阳区 安贞   ,Java           ,10000人以上   ,15k-30k   ,发布于昨天    ,经验不限
小米         ,本科           ,互联网         ,已上市       ,北京 海淀区 清河   ,java工程师        ,10000人以上   ,25k-50k   ,发布于02月21日,5-10年
方正璞华       ,本科           ,计算机软件       ,不需要融资     ,北京 顺义区 后沙峪  ,Java开发工程师      ,500-999人   ,15k-25k   ,发布于14:49 ,1-3年
北京京航航天304所 ,本科           ,计算机软件       ,不需要融资     ,北京 丰台区 云岗   ,Java           ,500-999人   ,11k-20k   ,发布于02月26日,3-5年
登云美业       ,本科           ,生活服务        ,未融资       ,北京          ,Java工程师        ,10000人以上   ,12k-24k   ,发布于02月20日,3-5年
寓客         ,本科           ,地产经纪/中介     ,未融资       ,北京 朝阳区 安贞   ,Java高级工程师      ,1000-9999人 ,25k-30k   ,发布于02月22日,5-10年
北京易博中天     ,本科           ,计算机软件       ,未融资       ,北京 海淀区 西二旗  ,Java           ,20-99人     ,11k-18k   ,发布于14:44 ,5-10年
BOE        ,本科           ,计算机软件       ,已上市       ,北京 大兴区 亦庄   ,JAVA架构师        ,10000人以上   ,15k-30k   ,发布于02月25日,5-10年
唐普         ,本科           ,计算机软件       ,B轮        ,北京 朝阳区 望京   ,中级java         ,100-499人   ,8k-13k    ,发布于02月19日,3-5年
Boss直聘     ,本科           ,人力资源服务      ,D轮及以上     ,北京 朝阳区 太阳宫  ,高级Java工程师      ,1000-9999人 ,25k-40k   ,发布于02月26日,3-5年
小米         ,本科           ,互联网         ,已上市       ,北京 海淀区 清河   ,java工程师        ,10000人以上   ,25k-50k   ,发布于02月21日,5-10年
方正璞华       ,本科           ,计算机软件       ,不需要融资     ,北京 顺义区 后沙峪  ,Java开发工程师      ,500-999人   ,15k-25k   ,发布于14:49 ,1-3年
Boss直聘     ,本科           ,人力资源服务      ,D轮及以上     ,北京 朝阳区 太阳宫  ,Java高级工程师      ,1000-9999人 ,25k-45k   ,发布于02月14日,5-10年
北京京航航天304所 ,本科           ,计算机软件       ,不需要融资     ,北京 丰台区 云岗   ,Java           ,500-999人   ,11k-20k   ,发布于02月26日,3-5年
达达-京东到家    ,本科           ,O2O         ,D轮及以上     ,北京 大兴区 亦庄   ,Java           ,1000-9999人 ,15k-30k   ,发布于02月21日,1-3年
帆速科技       ,本科           ,移动互联网       ,天使轮       ,北京 海淀区 四季青  ,Java           ,20-99人     ,12k-24k   ,发布于02月21日,3-5年
思沃创智       ,本科           ,移动互联网       ,未融资       ,北京 朝阳区 望京   ,Java           ,20-99人     ,12k-18k   ,发布于02月19日,5-10年
登云美业       ,本科           ,生活服务        ,未融资       ,北京          ,Java工程师        ,10000人以上   ,12k-24k   ,发布于02月20日,3-5年
北京易博中天     ,本科           ,计算机软件       ,未融资       ,北京 海淀区 西二旗  ,Java           ,20-99人     ,11k-18k   ,发布于14:44 ,5-10年
BOE        ,本科           ,计算机软件       ,已上市       ,北京 大兴区 亦庄   ,JAVA架构师        ,10000人以上   ,15k-30k   ,发布于02月25日,5-10年
Boss直聘     ,本科           ,人力资源服务      ,D轮及以上     ,北京 朝阳区 太阳宫  ,高级Java工程师      ,1000-9999人 ,25k-40k   ,发布于02月26日,3-5年
六合新创科技     ,本科           ,计算机软件       ,未融资       ,北京          ,JAVA           ,100-499人   ,14k-16k   ,发布于02月20日,3-5年
铁牛科技       ,本科           ,移动互联网       ,不需要融资     ,北京          ,Java           ,0-20人      ,4k-8k     ,发布于02月24日,应届生
联斯达医药科技    ,本科           ,医疗/护理/卫生    ,A轮        ,北京 海淀区 上地   ,JAVA工程师        ,500-999人   ,10k-15k   ,发布于02月19日,3-5年
亚信科技       ,大专           ,计算机软件       ,未融资       ,北京 朝阳区 百子湾  ,Java开发         ,1000-9999人 ,8k-13k    ,发布于10:50 ,1-3年
车行168      ,本科           ,互联网         ,B轮        ,北京 朝阳区 朝外   ,JAVA           ,100-499人   ,15k-22k   ,发布于02月18日,3-5年
宇信科技       ,本科           ,互联网金融       ,不需要融资     ,北京 朝阳区 朝外   ,Java软件工程师///   ,1000-9999人 ,15k-17k   ,发布于昨天    ,3-5年
恒润科技       ,本科           ,其他行业        ,未融资       ,北京 海淀区 知春路  ,JAVA软件工程师      ,1000-9999人 ,12k-20k   ,发布于02月21日,1-3年
博彦科技       ,本科           ,计算机软件       ,已上市       ,北京 海淀区 马连洼  ,java工程师        ,10000人以上   ,18k-19k   ,发布于11:01 ,5-10年
搜知云        ,本科           ,移动互联网       ,不需要融资     ,北京 朝阳区 高碑店  ,高级Java工程师      ,20-99人     ,16k-23k   ,发布于昨天    ,3-5年
阿里巴巴集团     ,本科           ,互联网         ,已上市       ,北京 朝阳区 望京   ,Java高级开发工程师    ,10000人以上   ,20k-40k   ,发布于02月21日,3-5年
新致软件       ,本科           ,计算机软件       ,D轮及以上     ,北京 石景山区 苹果园 ,Java开发         ,1000-9999人 ,10k-15k   ,发布于02月20日,3-5年
小米         ,本科           ,互联网         ,已上市       ,北京 海淀区 清河   ,后台Java研发工程师    ,10000人以上   ,15k-30k   ,发布于昨天    ,1-3年
北京汉丁汉文化有...,本科           ,电子商务        ,不需要融资     ,北京 昌平区 昌平   ,Java           ,100-499人   ,25k-50k   ,发布于09:19 ,1-3年
中税网        ,本科           ,企业服务        ,不需要融资     ,北京 朝阳区 百子湾  ,java高级工程师      ,1000-9999人 ,20k-30k   ,发布于昨天    ,5-10年
博锐尚格       ,本科           ,数据服务        ,C轮        ,北京 海淀区 清河   ,Java高级         ,100-499人   ,15k-23k   ,发布于昨天    ,3-5年
柠檬信息有限公司   ,本科           ,计算机软件       ,          ,北京 东城区 东单   ,JAVA           ,20-99人     ,25k-35k   ,发布于10:25 ,5-10年
北京浩然五洲软件   ,本科           ,计算机软件       ,不需要融资     ,北京 朝阳区 望京   ,Java           ,20-99人     ,15k-20k   ,发布于02月20日,1-3年
信任度        ,本科           ,信息安全        ,A轮        ,北京 朝阳区 望京   ,Java           ,20-99人     ,12k-22k   ,发布于02月26日,3-5年
